@relation caracteristicas

@attribute cor_medio_red double
@attribute cor_medio_green double
@attribute cor_medio_blue double
@attribute tam double
@attribute tam2 double
@attribute classe {Abacaxi, Melancia, Banana}

@data
141.27668426948313,132.0652104336694,93.05592894863179,5.531925108017282,Abacaxi
137.4207717683586,140.96687966068805,98.31114684112771,6.545290106173592,Abacaxi
151.381217838765,147.50164610192,76.80436286172744,12.922840701599071,Abacaxi
154.4168034131933,152.84296028880865,100.10124712832294,10.992779783393502,Abacaxi
141.65273805371467,127.88461806766655,72.51914893617021,5.342936867806069,Abacaxi
149.94497466713798,156.17862613408744,90.91363261458702,6.6521739130434785,Abacaxi
142.86050945698597,132.15855704697987,91.66679377669311,5.285616229408176,Abacaxi
168.21444668946222,150.3521914827479,114.86272147963942,7.9174696922598695,Abacaxi
130.14406590959697,141.2999331997328,101.30212561875888,5.9492317969271875,Abacaxi
128.33524712930605,144.46679980029955,86.94133799301048,11.18671992011982,Abacaxi
153.1835187675755,152.0584423523658,86.60423034600807,7.1445164445531235,Abacaxi
153.81639314369073,144.40001823486506,91.26921954777535,5.665718453683443,Abacaxi
115.90648239090781,110.14090781535008,98.14848463589168,8.700715588606707,Abacaxi
127.33238543657639,124.83529905365717,111.11062421332339,8.046338166052864,Abacaxi
154.5689322883207,153.65257612745728,93.09405113709367,7.187973789027367,Abacaxi
145.2417145382236,128.15068493150685,78.86566504639859,4.904993371630579,Abacaxi
132.97407813070464,150.66484118291348,101.33515881708652,9.167214311792625,Abacaxi
154.7233140655106,140.38420038535645,75.5252408477842,7.468208092485549,Abacaxi
140.225074775673,127.19466600199402,89.5702891326022,8.244017946161515,Abacaxi
104.40945945945946,185.98716216216215,117.16216216216216,30.287837837837838,Abacaxi
163.55547480620154,161.39916424418604,147.69803779069767,3.0090843023255816,Abacaxi
180.81490496059342,178.47948539638386,169.35048678720446,5.793231339823829,Banana
184.03104786545924,165.91203104786547,121.09961190168175,45.02975420439845,Banana
181.95454545454547,147.6898395721925,71.32085561497327,16.176470588235293,Banana
142.58333333333334,141.63888888888889,114.72222222222223,485.55555555555554,Banana
190.85454545454544,162.0909090909091,83.17727272727272,26.945454545454545,Banana
177.1065537226928,147.1404369148462,86.08782880071332,16.413285777975926,Banana
182.648,168.712,109.628,51.308,Banana
165.73706896551724,154.9051724137931,84.48706896551724,114.54310344827586,Banana
164.40480994270035,160.54781696392544,121.05108546525705,3.9977402953756758,Banana
166.57308160779536,124.23934226552984,62.27588306942753,20.164433617539586,Banana
166.94673123486683,123.77966101694915,71.09927360774819,111.84019370460048,Banana
163.06795366795367,152.02882882882884,91.9989703989704,16.724324324324325,Banana
186.93982808022923,159.487106017192,118.16618911174785,33.78223495702006,Banana
187.27584442169908,157.62180143295802,77.96929375639714,17.735926305015354,Banana
182.14827586206897,153.06206896551726,105.74022988505747,41.741379310344826,Banana
174.30232558139534,134.09883720930233,82.5,84.97674418604652,Banana
151.69886363636363,138.7784090909091,91.79545454545455,141.39204545454547,Banana
198.052120592744,172.49361267245786,65.11599386816556,13.888605007664793,Banana
191.04215851602024,171.48735244519392,84.91736930860034,70.57335581787521,Banana
170.88220551378447,128.69924812030075,79.3358395989975,84.3609022556391,Banana
193.09574468085106,170.5744680851064,97.63829787234043,117.10106382978724,Banana
193.66666666666666,189.0,37.666666666666664,0.0,Banana
196.0679156908665,181.28415300546447,92.74785323965652,12.768149882903982,Banana
203.58386411889597,196.92144373673037,178.9723991507431,41.90658174097665,Banana
183.0874490258269,181.66039873130947,138.80675124603533,4.282963298595378,Banana
144.95602605863192,127.8957654723127,74.82736156351791,63.83061889250814,Banana
116.76902887139107,125.77284657599618,80.45287520878072,5.840372226198998,Melancia
119.2868906455863,142.89262187088275,92.4667325428195,4.758893280632411,Melancia
113.79422521655438,142.70760346487006,80.11260827718961,6.296823869104909,Melancia
130.57147975635974,158.52991759226083,87.3831959871014,3.6121461841633824,Melancia
114.81227234519473,119.69646025964322,94.94424208461754,3.3413654618473894,Melancia
74.95579007415859,163.0094124358243,72.97261836851112,7.155162578436965,Melancia
150.13135276532137,173.06595665171898,100.43684603886398,4.573991031390134,Melancia
71.9893730074389,137.34714842366276,86.00531349628055,5.358838115479986,Melancia
116.4090909090909,146.21020246129416,81.5915045653037,6.24771734815403,Melancia
106.9835647040051,132.09230891973831,90.48300622307325,2.8750598372427,Melancia
155.76420454545453,177.92424242424244,72.33238636363636,18.39962121212121,Melancia
125.57587608312247,136.1906295529484,103.06073153899241,2.576489533011272,Melancia
128.2797537619699,138.87365643931992,105.6298612468243,2.9038499120578463,Melancia
134.9873642439432,165.0109649122807,88.37687969924812,4.042293233082707,Melancia
121.70923937975961,144.32736948343884,93.73364528855858,3.41178089733003,Melancia
111.28177704648293,119.22311805841218,83.24656519950638,3.609872480460716,Melancia
131.6450309382498,147.33249147619648,76.57355726733174,3.2928400050511426,Melancia
115.01084337349397,121.2922234392114,64.59167579408543,4.4582694414019715,Melancia
128.43923669233345,139.68145296283896,80.8175426849682,3.749581519919652,Melancia
130.94769385026737,152.6577540106952,75.55932486631016,5.040106951871658,Melancia
105.17833859095688,149.53343848580442,81.81913774973712,2.9842271293375395,Melancia
126.03276194340197,158.58160056800892,73.50897656963181,4.720255604016635,Melancia
153.07300275482095,165.17893814174806,64.50087653393439,6.21587778612572,Melancia
104.99174793698424,118.56001500375093,90.57151787946987,3.8047011752938236,Melancia
113.91238839285714,144.60993303571428,90.25318877551021,3.2489636479591835,Melancia
76.11470568033519,151.20166220207432,72.9933374544955,3.430592760491792,Melancia
